Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Done (Barometer: VEI_DZ656_BAR | Serial number: DZ656 | Sample Interval: 15 Minute)
DATE       : 07/04/2023
TIME       : 19:00:59
FILENAME   : C:\Repos\CSV\VEI_EA310_DYO_230407190059_EA310.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_EA310_DYO
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
  Location                =VEI_EA310_DYO
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:17 21/02/23
  End date / time         =00:45:17 07/04/23
[Channel 1 from data header]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Water head[cm],Temperature[°C]
2023/02/23 22:30:00,50.192,8.557
2023/02/23 22:45:00,50.142,8.550
2023/02/23 23:00:00,50.217,8.573
2023/02/23 23:15:00,50.383,8.567
2023/02/23 23:30:00,49.692,8.550
2023/02/23 23:45:00,50.200,8.557
2023/02/24 00:00:00,49.508,8.567
2023/02/24 00:15:00,49.742,8.557
2023/02/24 00:30:00,49.200,8.557
2023/02/24 00:45:00,49.475,8.550
2023/02/24 01:00:00,49.450,8.550
2023/02/24 01:15:00,50.025,8.550
2023/02/24 01:30:00,49.808,8.543
2023/02/24 01:45:00,49.517,8.573
2023/02/24 02:00:00,49.058,8.550
2023/02/24 02:15:00,49.525,8.550
2023/02/24 02:30:00,49.600,8.557
2023/02/24 02:45:00,49.433,8.550
2023/02/24 03:00:00,50.075,8.573
2023/02/24 03:15:00,49.567,8.550
2023/02/24 03:30:00,49.433,8.557
2023/02/24 03:45:00,49.192,8.557
2023/02/24 04:00:00,49.050,8.580
2023/02/24 04:15:00,49.208,8.573
2023/02/24 04:30:00,49.625,8.567
2023/02/24 04:45:00,49.608,8.567
2023/02/24 05:00:00,49.075,8.567
2023/02/24 05:15:00,49.808,8.557
2023/02/24 05:30:00,49.008,8.573
2023/02/24 05:45:00,49.400,8.557
2023/02/24 06:00:00,49.117,8.573
2023/02/24 06:15:00,48.933,8.557
2023/02/24 06:30:00,49.050,8.567
2023/02/24 06:45:00,49.050,8.573
2023/02/24 07:00:00,49.225,8.557
2023/02/24 07:15:00,48.767,8.557
2023/02/24 07:30:00,48.958,8.580
2023/02/24 07:45:00,49.350,8.573
2023/02/24 08:00:00,48.933,8.573
2023/02/24 08:15:00,48.550,8.573
2023/02/24 08:30:00,48.758,8.573
2023/02/24 08:45:00,48.450,8.573
2023/02/24 09:00:00,47.933,8.573
2023/02/24 09:15:00,48.717,8.580
2023/02/24 09:30:00,48.308,8.580
2023/02/24 09:45:00,48.417,8.580
2023/02/24 10:00:00,48.133,8.590
2023/02/24 10:15:00,48.200,8.580
2023/02/24 10:30:00,48.150,8.580
2023/02/24 10:45:00,48.325,8.573
2023/02/24 11:00:00,48.075,8.590
2023/02/24 11:15:00,48.308,8.580
2023/02/24 11:30:00,48.308,8.580
2023/02/24 11:45:00,47.942,8.580
2023/02/24 12:00:00,48.267,8.590
2023/02/24 12:15:00,47.883,8.590
2023/02/24 12:30:00,47.708,8.573
2023/02/24 12:45:00,48.100,8.580
2023/02/24 13:00:00,47.617,8.597
2023/02/24 13:15:00,47.767,8.580
2023/02/24 13:30:00,48.233,8.590
2023/02/24 13:45:00,47.850,8.590
2023/02/24 14:00:00,47.175,8.590
2023/02/24 14:15:00,47.208,8.580
2023/02/24 14:30:00,46.817,8.580
2023/02/24 14:45:00,47.042,8.580
2023/02/24 15:00:00,47.192,8.590
2023/02/24 15:15:00,47.433,8.590
2023/02/24 15:30:00,47.500,8.580
2023/02/24 15:45:00,47.142,8.580
2023/02/24 16:00:00,47.533,8.590
2023/02/24 16:15:00,46.900,8.580
2023/02/24 16:30:00,46.900,8.590
2023/02/24 16:45:00,48.108,8.580
2023/02/24 17:00:00,47.775,8.590
2023/02/24 17:15:00,47.625,8.580
2023/02/24 17:30:00,47.342,8.580
2023/02/24 17:45:00,47.758,8.580
2023/02/24 18:00:00,47.258,8.580
2023/02/24 18:15:00,47.725,8.580
2023/02/24 18:30:00,47.575,8.590
2023/02/24 18:45:00,47.633,8.590
2023/02/24 19:00:00,47.242,8.580
2023/02/24 19:15:00,47.725,8.580
