Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Incompl. (Barometer: VEI_DZ656_BAR | Serial number: DZ656 | Sample Interval: 15 Minute)
DATE       : 20/11/2022
TIME       : 10:05:34
FILENAME   : E:\CSV\VEI_EA310_DYO_221120100534_EA310.CSV
CREATED BY : Diver-Office 12.0.1.3
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_EA310_DYO
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EA310  219.
  Instrument number       =          UTC+0     
  Location                =VEI_EA310_DYO
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:17 31/10/22
  End date / time         =00:30:19 18/11/22
[Channel 1 from data header]
  Identification          =WATER HEAD (WC)
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Water head[cm],Temperature[°C]
2022/11/03 01:15:00,94.558,10.057
2022/11/03 01:30:00,92.383,10.043
2022/11/03 01:45:00,92.583,10.043
2022/11/03 02:00:00,92.508,10.067
2022/11/03 02:15:00,90.483,10.057
2022/11/03 02:30:00,89.617,10.050
2022/11/03 02:45:00,88.675,10.057
2022/11/03 03:00:00,88.683,10.050
2022/11/03 03:15:00,88.158,10.057
2022/11/03 03:30:00,88.275,10.050
2022/11/03 03:45:00,87.608,10.050
2022/11/03 04:00:00,87.492,10.043
2022/11/03 04:15:00,86.892,10.050
2022/11/03 04:30:00,84.758,10.050
2022/11/03 04:45:00,84.092,10.050
2022/11/03 05:00:00,81.975,10.050
2022/11/03 05:15:00,83.117,10.043
2022/11/03 05:30:00,83.633,10.050
2022/11/03 05:45:00,83.067,10.050
2022/11/03 06:00:00,81.717,10.043
2022/11/03 06:15:00,81.542,10.043
2022/11/03 06:30:00,79.292,10.043
2022/11/03 06:45:00,78.250,10.043
2022/11/03 07:00:00,77.675,10.043
2022/11/03 07:15:00,76.725,10.033
2022/11/03 07:30:00,74.692,10.020
2022/11/03 07:45:00,73.400,10.027
2022/11/03 08:00:00,73.158,10.020
2022/11/03 08:15:00,71.825,10.020
2022/11/03 08:30:00,71.242,10.020
2022/11/03 08:45:00,70.492,10.027
2022/11/03 09:00:00,68.700,10.027
2022/11/03 09:15:00,67.567,10.010
2022/11/03 09:30:00,66.858,10.010
2022/11/03 09:45:00,66.517,10.010
2022/11/03 10:00:00,67.125,10.020
2022/11/03 10:15:00,65.408,10.020
2022/11/03 10:30:00,65.950,10.010
2022/11/03 10:45:00,65.608,10.010
2022/11/03 11:00:00,65.142,10.010
2022/11/03 11:15:00,65.050,10.003
2022/11/03 11:30:00,64.725,10.003
2022/11/03 11:45:00,65.425,10.010
2022/11/03 12:00:00,64.042,10.003
2022/11/03 12:15:00,65.525,10.003
2022/11/03 12:30:00,64.317,10.003
2022/11/03 12:45:00,65.683,9.987
2022/11/03 13:00:00,63.550,9.987
2022/11/03 13:15:00,64.900,9.987
2022/11/03 13:30:00,63.975,9.987
2022/11/03 13:45:00,64.383,9.970
2022/11/03 14:00:00,64.092,9.980
2022/11/03 14:15:00,63.842,9.980
2022/11/03 14:30:00,63.308,9.957
2022/11/03 14:45:00,62.200,9.970
2022/11/03 15:00:00,61.283,9.980
2022/11/03 15:15:00,62.767,9.970
2022/11/03 15:30:00,63.600,9.963
2022/11/03 15:45:00,62.892,9.963
2022/11/03 16:00:00,64.108,9.980
2022/11/03 16:15:00,63.508,9.970
2022/11/03 16:30:00,63.025,9.980
2022/11/03 16:45:00,63.608,9.970
2022/11/03 17:00:00,64.825,9.970
2022/11/03 17:15:00,65.117,9.970
2022/11/03 17:30:00,65.408,9.963
2022/11/03 17:45:00,65.375,9.963
2022/11/03 18:00:00,66.525,9.963
2022/11/03 18:15:00,67.225,9.963
2022/11/03 18:30:00,70.300,9.957
2022/11/03 18:45:00,71.350,9.963
2022/11/03 19:00:00,72.233,9.963
2022/11/03 19:15:00,71.733,9.957
2022/11/03 19:30:00,72.725,9.947
2022/11/03 19:45:00,74.183,9.940
2022/11/03 20:00:00,76.000,9.940
2022/11/03 20:15:00,76.208,9.940
2022/11/03 20:30:00,78.108,9.957
2022/11/03 20:45:00,80.842,9.970
2022/11/03 21:00:00,81.758,9.970
2022/11/03 21:15:00,82.267,9.963
2022/11/03 21:30:00,83.367,9.963
2022/11/03 21:45:00,84.500,9.963
2022/11/03 22:00:00,84.808,9.970
2022/11/03 22:15:00,87.317,9.957
2022/11/03 22:30:00,87.658,9.923
2022/11/03 22:45:00,88.183,9.923
2022/11/03 23:00:00,87.867,9.923
2022/11/03 23:15:00,89.200,9.933
2022/11/03 23:30:00,88.725,9.923
2022/11/03 23:45:00,89.158,9.917
2022/11/04 00:00:00,88.558,9.923
2022/11/04 00:15:00,88.092,9.917
2022/11/04 00:30:00,88.142,9.923
2022/11/04 00:45:00,88.758,9.910
2022/11/04 01:00:00,89.600,9.910
2022/11/04 01:15:00,88.300,9.910
2022/11/04 01:30:00,88.675,9.917
2022/11/04 01:45:00,87.333,9.910
2022/11/04 02:00:00,87.583,9.893
2022/11/04 02:15:00,87.858,9.877
2022/11/04 02:30:00,86.975,9.893
2022/11/04 02:45:00,86.483,9.893
2022/11/04 03:00:00,85.408,9.887
2022/11/04 03:15:00,86.050,9.887
2022/11/04 03:30:00,85.383,9.877
2022/11/04 03:45:00,84.500,9.863
2022/11/04 04:00:00,83.625,9.853
2022/11/04 04:15:00,83.808,9.863
2022/11/04 04:30:00,82.483,9.853
2022/11/04 04:45:00,82.908,9.853
2022/11/04 05:00:00,80.917,9.863
2022/11/04 05:15:00,80.542,9.840
2022/11/04 05:30:00,78.900,9.840
2022/11/04 05:45:00,79.158,9.840
2022/11/04 06:00:00,77.592,9.840
2022/11/04 06:15:00,75.642,9.830
2022/11/04 06:30:00,75.300,9.817
